f_assimilator,delta15N_mean,delta15N_ci68_lower,delta15N_ci68_upper,delta15N_ci95_lower,delta15N_ci95_upper
0.18181818181818182,3.476362576021412,2.446202455037054,4.509950879071227,1.7539986897592228,5.1328627604283925
0.19191919191919193,3.6437759416221183,2.6031080083609983,4.6743296368209295,1.8907782288343786,5.352351467986099
0.20202020202020204,3.7935240043113954,2.7518112732276934,4.827204646732223,2.060775613559519,5.5321811617529075
0.21212121212121213,3.9348799023370886,2.889778258064782,4.962502366396864,2.202075298055716,5.6584757329853135
0.22222222222222224,4.094702661760202,3.048781300183453,5.136676331065395,2.3288719169210297,5.86207237462484
0.23232323232323235,4.237016959244279,3.207088563312916,5.290710236031615,2.496100305042701,6.030273912819513
0.24242424242424243,4.376571828694071,3.340281004285124,5.412460796018949,2.611159418327628,6.137656147620823
0.25252525252525254,4.5118465689936516,3.461827300924665,5.548351835760272,2.741560627637208,6.323393209648902
0.26262626262626265,4.643349381615511,3.5759407435361195,5.722390363594929,2.871689678002517,6.459518263914471
0.27272727272727276,4.781919216875789,3.7211217221326547,5.827336400402125,2.9912583222760962,6.596634135299285
0.2828282828282829,4.89238540225376,3.825815441211449,5.954680258522753,3.0828426403128812,6.714764121053746
0.29292929292929293,5.012473044517717,3.9372956305410614,6.070753393680828,3.1436990785286167,6.894687314699916
0.30303030303030304,5.128717919096476,4.065604982143531,6.222146410618497,3.2876993622244397,6.972277791532737
0.31313131313131315,5.234300308396002,4.154954346129426,6.297880978259177,3.3739800703636598,7.106345957260222
0.32323232323232326,5.341526807743301,4.259471424652482,6.425424256575122,3.42408139628116,7.2474606356391655
0.33333333333333337,5.4152545270895605,4.313944150765017,6.500805700479024,3.5691092367134614,7.287822615252782
0.3434343434343435,5.494682670287387,4.386394515885066,6.581084219896952,3.604814797815221,7.378972485970988
0.3535353535353536,5.575219411022762,4.49659535613883,6.686481836935435,3.719434032089447,7.469060340397908
0.36363636363636365,5.66999540475465,4.583565036920629,6.768944159508475,3.7503269808677273,7.603151515312005
0.37373737373737376,5.752382803727608,4.666842459505035,6.856472941336485,3.8425440005759337,7.604157605712463
0.38383838383838387,5.810224602661265,4.717842468406608,6.920913711305527,3.885613294922005,7.76811595865083
0.393939393939394,5.850623825379239,4.752447163811262,6.946167122671916,3.9154795801291185,7.81067970919267
0.4040404040404041,5.9229160229888,4.818151691541735,7.034891420933979,3.949244361671768,7.87083317889198
0.4141414141414142,5.944309764936846,4.841600864074755,7.028547323673731,4.038978534747607,7.908399284174496
0.42424242424242425,6.021369821743546,4.896084619138989,7.158829787071875,4.054504570620215,7.940129387649176
0.43434343434343436,6.06040076075899,4.960126898047008,7.1917171646419265,4.109407638846598,8.038826980279314
0.4444444444444445,6.095494622413537,4.986392673431917,7.202150330991604,4.116428262852428,8.044006374103375
0.4545454545454546,6.103153710113214,4.969132946133456,7.230071314632864,4.1078217161273995,8.094515753346712
0.4646464646464647,6.152069206819031,5.050490557968027,7.289431350963646,4.131215391870055,8.11889655297311
0.4747474747474748,6.150737928825793,5.038318279165683,7.27003347408909,4.153605776078775,8.137016124355652
0.48484848484848486,6.1477850155142395,5.066650933864134,7.267349005366531,4.171950911735149,8.059532761951028
0.494949494949495,6.145045546993657,5.009018946778076,7.284375608817859,4.197344785364223,8.132885176738649
0.5050505050505051,6.162314280517514,5.049087462286992,7.3061873569841636,4.163054007771301,8.125981534546039
0.5151515151515152,6.150590354900827,5.002682310571933,7.260039426602231,4.1939297376914135,8.114219991375574
0.5252525252525253,6.121037765633699,4.970001055492276,7.2696572509217985,4.139972439828209,8.116118458949428
0.5353535353535354,6.103668538462436,4.98671322523484,7.241522160969804,4.147935545958569,8.060311394872372
0.5454545454545455,6.09990255053327,4.980202031534944,7.231067247608339,4.1268117840864065,8.022256222721603
0.5555555555555556,6.08443554534906,4.967401676416512,7.192445429681047,4.142164865200772,8.036551553567206
0.5656565656565657,6.028764885909666,4.896360868766245,7.144613883884217,4.110788631940813,8.010343679442547
0.5757575757575758,6.029061994559996,4.950131509469538,7.135652064710491,4.069138329549684,7.94652542211183
0.5858585858585859,5.945961988459478,4.821904053526324,7.086520681228748,4.005728909821952,7.931635335434188
0.595959595959596,5.919738248286271,4.808464712321417,7.000037018837829,4.0129576417190655,7.895086453103127
0.6060606060606061,5.865985804493955,4.759171897886062,6.969842375404379,3.9294959574677124,7.81998322259253
0.6161616161616162,5.797671503636111,4.706940573779113,6.8817630974853214,3.884585388198782,7.726225029098194
0.6262626262626263,5.718364062616731,4.616095833882176,6.814752268306278,3.8164190512695253,7.6082779023820315
0.6363636363636365,5.6866410366660585,4.5697737831089364,6.8015856097341185,3.7892909475666747,7.601027195278772
0.6464646464646465,5.58977322159416,4.506624728834197,6.672079859148122,3.661380631537951,7.479344674634668
0.6565656565656566,5.509299646284309,4.43478339390546,6.595998711291829,3.639797089827499,7.406738906961683
0.6666666666666667,5.426153799201404,4.335040265231887,6.51332977125162,3.498512393274622,7.344808206836229
0.6767676767676768,5.330643215949617,4.226642541068522,6.415883297211067,3.4653507335627807,7.211944127506539
0.686868686868687,5.222064785003262,4.150388206476616,6.261521169265249,3.416875905925318,7.115560632895721
0.696969696969697,5.096655138526995,4.019215662820188,6.183386481300834,3.2105500295780103,6.968186122781644
0.7070707070707072,5.010807353595685,3.9251632117388144,6.093117135314558,3.1631401593027424,6.834091380955409
0.7171717171717172,4.8967162786165614,3.834738761613043,5.954811341203681,3.0591269334986646,6.700933710508079
0.7272727272727273,4.794972270172162,3.738015247584334,5.851367814974525,2.9304624970543647,6.623314291984084
0.7373737373737375,4.671884511487903,3.6177163002077397,5.738155980777983,2.8251844479244514,6.466011045336247
0.7474747474747475,4.521074050368657,3.439999590919909,5.573560703875925,2.7410385658669494,6.328728413148938
0.7575757575757577,4.393103538320835,3.3698877780976213,5.454128217366763,2.6050664753063626,6.1697492984924
0.7676767676767677,4.245233279184873,3.195625606125489,5.287082582714791,2.488037047472233,6.021526698937492
0.7777777777777778,4.09144180635127,3.055666084811936,5.129122552784761,2.3911038046510207,5.827549100748422
0.787878787878788,3.962848413157949,2.928353035635194,5.022538922580622,2.199111668742736,5.69498164902155
0.797979797979798,3.7533259885695567,2.716510346373199,4.785507184821368,2.0727144398402815,5.4842938225750215
0.8080808080808082,3.6234189128470082,2.611045057835324,4.652448473082175,1.9207775403808212,5.315594491072819
0.8181818181818182,3.4574342394480526,2.4185066763102876,4.48269320648101,1.799632247180901,5.168589239260333
0.8282828282828284,3.294641825246504,2.273585956385078,4.3142081915306,1.6458993906645893,4.986379048172505
0.8383838383838385,3.104495161631737,2.0839546489832537,4.134521661942404,1.4530482476967952,4.758982494656101
0.8484848484848485,2.918858512465646,1.9050260860914288,3.9331379917062357,1.2766475672284123,4.5315073775586034
0.8585858585858587,2.7439799341571947,1.7322752581909986,3.762863687517654,1.1092328563640013,4.324981552591473
0.8686868686868687,2.531400751847873,1.5126327501249692,3.563993584181936,0.9328459492094514,4.129345259207491
0.8787878787878789,2.349156361194117,1.3197523219577545,3.364043748541469,0.770878399301434,3.9253715212327944
0.888888888888889,2.158117767305009,1.1500457850880328,3.174420368958087,0.5953791110546124,3.6983131022949127
0.8989898989898991,1.9169128199345875,0.8951599985355672,2.922740061810122,0.3913264532174236,3.451825180350728
0.9090909090909092,1.707011928664038,0.6710421126639775,2.736472173123781,0.17305527558895725,3.238296127715248
0.9191919191919192,1.4714907624281472,0.44009333371593296,2.4855981907076945,-0.014991047211359066,2.9734495356281383
0.9292929292929294,1.2494301080578751,0.24589593266447737,2.2504921455967257,-0.2206651375646109,2.713444053150293
0.9393939393939394,1.0232087931796416,-0.0005694870439978827,2.065601978022167,-0.4504495329358759,2.4984380530329395
0.9494949494949496,0.7834975133955204,-0.23038722297113629,1.810633537973767,-0.6771714452939376,2.228443992798729
0.9595959595959597,0.5394759339294951,-0.48051678516850244,1.5341843371985577,-0.9134929849632104,1.9575713446175371
0.9696969696969697,0.27309540910681984,-0.7172723960821178,1.284024511697751,-1.1300547996354176,1.7120183940231057
0.9797979797979799,0.04047757092550638,-0.9908554680228332,1.057711206262921,-1.3954472477060866,1.455162080705761
0.98989898989899,-0.2413458175791028,-1.2544183375763773,0.7689787465965707,-1.645418233915944,1.1944370601012848
1.0,-0.49877565225548426,-1.5164128041293334,0.5279011313977935,-1.9277327733535983,0.9281536153381243
